Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Custom.1,delvery_time
CA-2015-114790,11-03-2015,13-03-2015,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-AC-10000710,Technology,Accessories,32.96,2,Fast Delivery
CA-2015-114790,11-03-2015,13-03-2015,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-PH-10000984,Technology,Phones,587.97,2,Fast Delivery
CA-2015-114790,11-03-2015,13-03-2015,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10000213,Office Supplies,Paper,14.94,2,Fast Delivery
US-2017-154256,23-06-2017,27-06-2017,Second Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10035,East,OFF-LA-10003720,Office Supplies,Labels,25.83,4,On Tme
CA-2015-124737,23-08-2015,27-08-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10001837,Office Supplies,Paper,15.552,4,On Tme
CA-2015-124737,23-08-2015,27-08-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-SU-10004661,Office Supplies,Supplies,6.8,4,On Tme
CA-2015-124737,23-08-2015,27-08-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,FUR-FU-10003274,Furniture,Furnishings,4.224,4,On Tme
CA-2015-124737,23-08-2015,27-08-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000149,Technology,Phones,143.64,4,On Tme
CA-2015-124737,23-08-2015,27-08-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10000019,Office Supplies,Paper,31.104,4,On Tme
CA-2015-124737,23-08-2015,27-08-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10001125,Office Supplies,Paper,223.056,4,On Tme
US-2018-101840,06-02-2018,12-02-2018,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024,East,TEC-PH-10002538,Technology,Phones,227.46,6,Late Delivery
US-2018-101840,06-02-2018,12-02-2018,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024,East,OFF-BI-10000279,Office Supplies,Binders,46.24,6,Late Delivery
CA-2018-131653,29-01-2018,05-02-2018,Standard Class,RD-19585,Rob Dowd,Consumer,United States,New York City,New York,10011,East,OFF-LA-10001045,Office Supplies,Labels,5.22,7,Late Delivery
US-2017-157840,20-12-2017,23-12-2017,Second Class,MC-17575,Matt Collins,Consumer,United States,Fremont,Nebraska,68025,Central,OFF-PA-10003673,Office Supplies,Paper,33.9,3,On Tme
CA-2017-145548,11-11-2017,16-11-2017,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-ST-10002562,Office Supplies,Storage,28.14,5,Late Delivery
CA-2017-145548,11-11-2017,16-11-2017,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,TEC-AC-10002305,Technology,Accessories,36,5,Late Delivery
CA-2017-145548,11-11-2017,16-11-2017,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-AR-10003373,Office Supplies,Art,92.94,5,Late Delivery
CA-2017-145548,11-11-2017,16-11-2017,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,FUR-CH-10003774,Furniture,Chairs,245.646,5,Late Delivery
CA-2017-145548,11-11-2017,16-11-2017,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-BI-10001510,Office Supplies,Binders,55.008,5,Late Delivery
CA-2017-145548,11-11-2017,16-11-2017,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-BI-10004236,Office Supplies,Binders,35.232,5,Late Delivery
CA-2018-119494,09-11-2018,13-11-2018,Standard Class,JE-15610,Jim Epp,Corporate,United States,San Diego,California,92105,West,FUR-CH-10004675,Furniture,Chairs,523.392,4,On Tme
CA-2015-124618,02-05-2015,04-05-2015,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801,South,TEC-CO-10004202,Technology,Copiers,479.984,2,Fast Delivery
CA-2018-161970,22-09-2018,27-09-2018,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,OFF-PA-10004255,Office Supplies,Paper,12.96,5,Late Delivery
CA-2018-161970,22-09-2018,27-09-2018,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,OFF-AR-10003896,Office Supplies,Art,17.94,5,Late Delivery
CA-2018-103443,17-12-2018,23-12-2018,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002276,Office Supplies,Storage,166.72,6,Late Delivery
CA-2018-103443,17-12-2018,23-12-2018,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,OFF-BI-10001617,Office Supplies,Binders,24.816,6,Late Delivery
CA-2018-103443,17-12-2018,23-12-2018,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000308,Furniture,Furnishings,124.36,6,Late Delivery
US-2018-165358,18-07-2018,23-07-2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001943,Technology,Copiers,599.97,5,Late Delivery
US-2018-165358,18-07-2018,23-07-2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10002647,Furniture,Chairs,198.744,5,Late Delivery
US-2018-165358,18-07-2018,23-07-2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10004768,Office Supplies,Supplies,9.184,5,Late Delivery
CA-2017-160136,03-11-2017,09-11-2017,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10002160,Office Supplies,Paper,9.248,6,Late Delivery
CA-2015-150581,08-04-2015,12-04-2015,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,FUR-TA-10003748,Furniture,Tables,99.592,4,On Tme
CA-2015-150581,08-04-2015,12-04-2015,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,TEC-AC-10001908,Technology,Accessories,399.96,4,On Tme
CA-2017-119515,14-08-2017,16-08-2017,First Class,TR-21325,Toby Ritter,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10000552,Office Supplies,Paper,15.552,2,Fast Delivery
CA-2015-141355,25-09-2015,30-09-2015,Standard Class,BF-11005,Barry Franz,Home Office,United States,Aurora,Colorado,80013,West,OFF-AR-10003179,Office Supplies,Art,14.576,5,Late Delivery
CA-2017-165330,11-12-2017,11-12-2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10004593,Office Supplies,Binders,209.6,0,Fast Delivery
CA-2017-165330,11-12-2017,11-12-2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-AR-10000914,Office Supplies,Art,23.32,0,Fast Delivery
CA-2017-165330,11-12-2017,11-12-2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-PA-10000241,Office Supplies,Paper,30.98,0,Fast Delivery
CA-2017-165330,11-12-2017,11-12-2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,TEC-AC-10000057,Technology,Accessories,119.96,0,Fast Delivery
CA-2017-165330,11-12-2017,11-12-2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-CH-10003774,Furniture,Chairs,363.92,0,Fast Delivery
CA-2017-165330,11-12-2017,11-12-2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10002824,Office Supplies,Binders,35.808,0,Fast Delivery
CA-2017-165330,11-12-2017,11-12-2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10004001,Office Supplies,Binders,122.688,0,Fast Delivery
CA-2017-165330,11-12-2017,11-12-2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-TA-10004619,Furniture,Tables,892.136,0,Fast Delivery
CA-2017-165330,11-12-2017,11-12-2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-ST-10000636,Office Supplies,Storage,50.22,0,Fast Delivery
CA-2017-165330,11-12-2017,11-12-2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-AP-10001469,Office Supplies,Appliances,83.42,0,Fast Delivery
CA-2017-165330,11-12-2017,11-12-2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10002897,Office Supplies,Binders,5.872,0,Fast Delivery
CA-2016-132633,03-02-2016,05-02-2016,Second Class,KH-16630,Ken Heidel,Corporate,United States,Pleasant Grove,Utah,84062,West,OFF-BI-10002432,Office Supplies,Binders,12.144,2,Fast Delivery
CA-2017-157742,29-12-2017,31-12-2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Springfield,Oregon,97477,West,OFF-EN-10002592,Office Supplies,Envelopes,27.792,2,Fast Delivery
CA-2018-127712,31-08-2018,05-09-2018,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Salem,Oregon,97301,West,OFF-SU-10002522,Office Supplies,Supplies,6.208,5,Late Delivery
CA-2018-169474,04-02-2018,09-02-2018,Standard Class,JF-15355,Jay Fein,Consumer,United States,Rochester,New York,14609,East,OFF-AP-10003971,Office Supplies,Appliances,32.67,5,Late Delivery
CA-2015-106726,06-12-2015,08-12-2015,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10001496,Office Supplies,Storage,1261.33,2,Fast Delivery
CA-2017-147473,30-05-2017,03-06-2017,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10004782,Office Supplies,Paper,38.88,4,On Tme
CA-2017-114209,21-05-2017,26-05-2017,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10000343,Office Supplies,Binders,1.964,5,Late Delivery
CA-2017-114209,21-05-2017,26-05-2017,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10003591,Office Supplies,Paper,82.656,5,Late Delivery
CA-2015-141901,09-08-2015,14-08-2015,Standard Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,93727,West,OFF-PA-10001667,Office Supplies,Paper,5.98,5,Late Delivery
CA-2017-164490,05-09-2017,10-09-2017,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10004971,Office Supplies,Paper,9.248,5,Late Delivery
CA-2017-112256,23-07-2017,28-07-2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-AR-10001216,Office Supplies,Art,4.448,5,Late Delivery
CA-2017-112256,23-07-2017,28-07-2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-PA-10004355,Office Supplies,Paper,5.184,5,Late Delivery
CA-2017-112256,23-07-2017,28-07-2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-AR-10001953,Office Supplies,Art,175.92,5,Late Delivery
CA-2017-112256,23-07-2017,28-07-2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-BI-10004364,Office Supplies,Binders,4.752,5,Late Delivery
CA-2017-112256,23-07-2017,28-07-2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-SU-10001165,Office Supplies,Supplies,13.344,5,Late Delivery
CA-2017-167416,12-05-2017,17-05-2017,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-EN-10001141,Office Supplies,Envelopes,54.9,5,Late Delivery
CA-2017-106950,02-09-2017,06-09-2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10000014,Office Supplies,Binders,22.911,4,On Tme
CA-2017-106950,02-09-2017,06-09-2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AP-10000159,Office Supplies,Appliances,309.456,4,On Tme
CA-2017-106950,02-09-2017,06-09-2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10003560,Office Supplies,Art,19.456,4,On Tme
CA-2017-106950,02-09-2017,06-09-2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001768,Furniture,Tables,472.518,4,On Tme
CA-2017-106950,02-09-2017,06-09-2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10002049,Technology,Accessories,1012.68,4,On Tme
CA-2017-106950,02-09-2017,06-09-2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003166,Office Supplies,Binders,17.22,4,On Tme
CA-2018-118724,21-07-2018,25-07-2018,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,94521,West,OFF-AR-10003469,Office Supplies,Art,3.52,4,On Tme
CA-2018-118724,21-07-2018,25-07-2018,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,94521,West,TEC-PH-10002549,Technology,Phones,1626.192,4,On Tme
CA-2018-112004,25-09-2018,28-09-2018,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-BI-10003476,Office Supplies,Binders,8.595,3,On Tme
CA-2018-112004,25-09-2018,28-09-2018,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-SU-10000157,Office Supplies,Supplies,190.896,3,On Tme
US-2018-143175,03-08-2018,06-08-2018,Second Class,GA-14515,George Ashbrook,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10003123,Office Supplies,Storage,99.87,3,On Tme
CA-2016-105844,25-10-2016,27-10-2016,Second Class,JF-15415,Jennifer Ferguson,Consumer,United States,Sparks,Nevada,89431,West,OFF-AR-10001955,Office Supplies,Art,79.36,2,Fast Delivery
CA-2018-118864,15-06-2018,19-06-2018,Second Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10001809,Technology,Phones,119.96,4,On Tme
CA-2016-119480,09-01-2016,13-01-2016,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10000474,Office Supplies,Paper,106.32,4,On Tme
CA-2016-119480,09-01-2016,13-01-2016,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AP-10001205,Office Supplies,Appliances,163.44,4,On Tme
CA-2016-119480,09-01-2016,13-01-2016,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10004691,Office Supplies,Art,42.76,4,On Tme
CA-2016-119480,09-01-2016,13-01-2016,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10004996,Office Supplies,Paper,51.55,4,On Tme
US-2016-153374,09-02-2016,13-02-2016,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Decatur,Illinois,62521,Central,TEC-AC-10001908,Technology,Accessories,479.952,4,On Tme
CA-2017-101980,19-08-2017,20-08-2017,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,146.688,1,Fast Delivery
CA-2017-101980,19-08-2017,20-08-2017,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004318,Office Supplies,Binders,276.784,1,Fast Delivery
CA-2017-101980,19-08-2017,20-08-2017,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003429,Office Supplies,Binders,25.32,1,Fast Delivery
CA-2018-144596,06-11-2018,10-11-2018,Standard Class,CD-11980,Carol Darley,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003302,Office Supplies,Paper,318.96,4,On Tme
CA-2016-124933,26-12-2016,30-12-2016,Second Class,DF-13135,David Flashing,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003302,Office Supplies,Paper,212.64,4,On Tme
CA-2015-159625,23-11-2015,28-11-2015,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002621,Office Supplies,Envelopes,23.472,5,Late Delivery
CA-2017-144337,01-08-2017,05-08-2017,Second Class,SG-20890,Susan Gilcrest,Corporate,United States,Amarillo,Texas,79109,Central,OFF-PA-10000249,Office Supplies,Paper,19.648,4,On Tme
CA-2015-117478,21-09-2015,24-09-2015,First Class,LH-16750,Larry Hughes,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000050,Office Supplies,Binders,6.57,3,On Tme
CA-2018-147410,04-09-2018,08-09-2018,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Santa Ana,California,92704,West,OFF-ST-10003805,Office Supplies,Storage,421.1,4,On Tme
CA-2018-128944,19-06-2018,21-06-2018,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-CH-10000785,Furniture,Chairs,760.116,2,Fast Delivery
CA-2018-128944,19-06-2018,21-06-2018,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-FU-10004909,Furniture,Furnishings,38.784,2,Fast Delivery
CA-2018-128944,19-06-2018,21-06-2018,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,TEC-AC-10001553,Technology,Accessories,122.328,2,Fast Delivery
CA-2017-109666,19-04-2017,26-04-2017,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,TEC-PH-10004774,Technology,Phones,25.98,7,Late Delivery
CA-2017-109666,19-04-2017,26-04-2017,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004582,Office Supplies,Art,3.28,7,Late Delivery
CA-2017-109666,19-04-2017,26-04-2017,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,459.88,7,Late Delivery
CA-2017-109666,19-04-2017,26-04-2017,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-SU-10002522,Office Supplies,Supplies,7.76,7,Late Delivery
CA-2017-109666,19-04-2017,26-04-2017,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004022,Office Supplies,Art,71.96,7,Late Delivery
CA-2017-109666,19-04-2017,26-04-2017,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-SU-10001218,Office Supplies,Supplies,54.9,7,Late Delivery
CA-2017-109666,19-04-2017,26-04-2017,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000174,Office Supplies,Binders,9.28,7,Late Delivery
US-2017-102239,05-05-2017,06-05-2017,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,FUR-TA-10003392,Furniture,Tables,1685.88,1,Fast Delivery
US-2017-102239,05-05-2017,06-05-2017,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,OFF-BI-10001890,Office Supplies,Binders,5.728,1,Fast Delivery
CA-2015-143168,18-10-2015,23-10-2015,Second Class,IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10000167,Office Supplies,Paper,61.96,5,Late Delivery
CA-2015-143168,18-10-2015,23-10-2015,Second Class,IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10003784,Office Supplies,Binders,1.344,5,Late Delivery
CA-2018-104906,13-02-2018,17-02-2018,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001184,Office Supplies,Paper,17.94,4,On Tme
CA-2018-118122,17-11-2018,24-11-2018,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10002103,Office Supplies,Binders,13.904,7,Late Delivery
US-2015-147774,20-01-2015,26-01-2015,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-BI-10003091,Office Supplies,Binders,67.194,6,Late Delivery
CA-2018-166926,01-12-2018,08-12-2018,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10001593,Office Supplies,Paper,41.86,7,Late Delivery
CA-2018-166926,01-12-2018,08-12-2018,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West,FUR-BO-10002598,Furniture,Bookcases,141.96,7,Late Delivery
CA-2016-128013,09-08-2016,16-08-2016,Standard Class,MF-18250,Monica Federle,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000320,Furniture,Furnishings,10.02,7,Late Delivery
CA-2016-128013,09-08-2016,16-08-2016,Standard Class,MF-18250,Monica Federle,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001815,Office Supplies,Paper,144.12,7,Late Delivery
CA-2017-123176,27-09-2017,29-09-2017,Second Class,JG-15160,James Galang,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003971,Office Supplies,Paper,17.94,2,Fast Delivery
CA-2017-123176,27-09-2017,29-09-2017,Second Class,JG-15160,James Galang,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10004685,Office Supplies,Art,13.89,2,Fast Delivery
US-2017-117541,14-11-2017,20-11-2017,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001609,Office Supplies,Paper,16.45,6,Late Delivery
US-2017-117541,14-11-2017,20-11-2017,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,FUR-FU-10000550,Furniture,Furnishings,19.92,6,Late Delivery
CA-2017-166282,16-04-2017,22-04-2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Nashville,Tennessee,37211,South,TEC-AC-10004209,Technology,Accessories,35.168,6,Late Delivery
CA-2017-166282,16-04-2017,22-04-2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10003022,Office Supplies,Paper,123.088,6,Late Delivery
CA-2018-141439,26-11-2018,01-12-2018,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,FUR-TA-10001039,Furniture,Tables,257.94,5,Late Delivery
CA-2018-141439,26-11-2018,01-12-2018,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,TEC-PH-10002624,Technology,Phones,1879.96,5,Late Delivery
CA-2018-141439,26-11-2018,01-12-2018,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,FUR-FU-10001473,Furniture,Furnishings,27.46,5,Late Delivery
CA-2018-141439,26-11-2018,01-12-2018,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,TEC-PH-10001819,Technology,Phones,89.98,5,Late Delivery
CA-2018-141439,26-11-2018,01-12-2018,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,FUR-CH-10004287,Furniture,Chairs,828.6,5,Late Delivery
CA-2016-163965,20-11-2016,27-11-2016,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-BI-10004728,Office Supplies,Binders,7.23,7,Late Delivery
CA-2016-163965,20-11-2016,27-11-2016,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-ST-10000918,Office Supplies,Storage,17.44,7,Late Delivery
CA-2016-163965,20-11-2016,27-11-2016,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-BI-10004593,Office Supplies,Binders,62.88,7,Late Delivery
CA-2016-163965,20-11-2016,27-11-2016,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,FUR-BO-10001337,Furniture,Bookcases,290.352,7,Late Delivery
CA-2018-128783,07-09-2018,07-09-2018,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,TEC-AC-10002473,Technology,Accessories,113.52,0,Fast Delivery
CA-2018-128783,07-09-2018,07-09-2018,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,FUR-FU-10003623,Furniture,Furnishings,135.3,0,Fast Delivery
CA-2015-122217,24-11-2015,29-11-2015,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10002045,Furniture,Furnishings,111.15,5,Late Delivery
US-2018-141558,11-03-2018,16-03-2018,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002555,Technology,Phones,776.85,5,Late Delivery
US-2018-141558,11-03-2018,16-03-2018,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002794,Office Supplies,Binders,12.294,5,Late Delivery
US-2018-141558,11-03-2018,16-03-2018,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10004086,Furniture,Tables,154.764,5,Late Delivery
US-2018-141558,11-03-2018,16-03-2018,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004946,Office Supplies,Storage,43.28,5,Late Delivery
CA-2017-139941,12-06-2017,17-06-2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10000241,Office Supplies,Paper,92.94,5,Late Delivery
CA-2017-139941,12-06-2017,17-06-2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10004036,Office Supplies,Appliances,52.56,5,Late Delivery
CA-2016-166583,26-06-2016,30-06-2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001578,Technology,Phones,971.88,4,On Tme
CA-2018-100412,22-12-2018,26-12-2018,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Tuscaloosa,Alabama,35401,South,FUR-CH-10002647,Furniture,Chairs,141.96,4,On Tme
CA-2018-142909,22-12-2018,25-12-2018,Second Class,AG-10330,Alex Grayson,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10003008,Furniture,Tables,182.55,3,On Tme
CA-2015-137911,09-10-2015,15-10-2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004071,Office Supplies,Paper,88.768,6,Late Delivery
CA-2016-106208,10-12-2016,15-12-2016,Standard Class,JW-16075,Julia West,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10004980,Office Supplies,Appliances,53.088,5,Late Delivery
